Subject	Dutch_name	Stimulus_type	Response_type	label	onset	offset	Real_onset
AH31	cupcake	picture+word	aloud	cupcake	0,4877	1,0056	1288
AH31	cupcake	picture+word	aloud	!	1,0056	1,2053	1806
AH31	dienblad	picture+word	aloud	aloud	0	0,5264	800
AH31	dienblad	picture+word	aloud	dienblad	0,5264	1,0926	1326
AH31	dienblad	picture+word	aloud	!	1,0926	1,2008	1893
AH31	dobbelsteen	picture+word	silent	silent	0	0,2	800
AH31	dobbelsteen	picture+word	silent	dobbelsteen	0,2	1,1	1000
AH31	dobbelsteen	picture+word	silent	!	1,1	1,2041	1900
AH31	donut	picture	aloud	aloud	0	0,7041	800
AH31	donut	picture	aloud	donut	0,7041	1,1764	1504
AH31	donut	picture	aloud	!	1,1764	1,2085	1976
AH31	emmer	picture	silent	silent	0	0,2	800
AH31	emmer	picture	silent	emmer	0,2	1,1	1000
AH31	emmer	picture	silent	!	1,1	1,2055	1900
AH31	envelop	picture	silent	silent	0	0,2	800
AH31	envelop	picture	silent	envelop	0,2	1,1	1000
AH31	envelop	picture	silent	!	1,1	1,2083	1900
AH31	fiets	picture+word	silent	silent	0	0,2	800
AH31	fiets	picture+word	silent	fiets	0,2	1,1	1000
AH31	fiets	picture+word	silent	!	1,1	1,205	1900
AH31	fietspomp	picture+word	aloud	aloud	0	0,4912	800
AH31	fietspomp	picture+word	aloud	fietspomp	0,4912	1,1067	1291
AH31	fietspomp	picture+word	aloud	!	1,1067	1,2078	1907
AH31	framboos	picture+word	silent	silent	0	0,2	800
AH31	framboos	picture+word	silent	framboos	0,2	1,1	1000
AH31	framboos	picture+word	silent	!	1,1	1,2055	1900
AH31	garde	picture	silent	silent	0	0,2	800
AH31	garde	picture	silent	garde	0,2	1,1	1000
AH31	garde	picture	silent	!	1,1	1,2019	1900
AH31	gewicht	picture	aloud	aloud	0	0,4138	800
AH31	gewicht	picture	aloud	gewicht	0,4138	0,9469	1214
AH31	gewicht	picture	aloud	!	0,9469	1,2018	1747
AH31	giraffe	picture+word	aloud	aloud	0	0,3176	800
AH31	giraffe	picture+word	aloud	giraffe	0,3176	0,8377	1118
AH31	giraffe	picture+word	aloud	!	0,8377	1,1992	1638
AH31	gitaar	picture+word	aloud	aloud	0	0,3516	800
AH31	gitaar	picture+word	aloud	gitaar	0,3516	0,8269	1152
AH31	gitaar	picture+word	aloud	!	0,8269	1,2061	1627
AH31	gum	picture	silent	silent	0	0,2	800
AH31	gum	picture	silent	gum	0,2	1,1	1000
AH31	gum	picture	silent	!	1,1	1,2015	1900
AH31	haai	picture	aloud	aloud	0	0,4405	800
AH31	haai	picture	aloud	haai	0,4405	0,7407	1241
AH31	haai	picture	aloud	!	0,7407	1,2019	1541
AH31	hek	picture+word	silent	silent	0	0,2	800
AH31	hek	picture+word	silent	hek	0,2	1,1	1000
AH31	hek	picture+word	silent	!	1,1	1,2015	1900
AH31	helm	picture+word	aloud	aloud	0	0,4884	800
AH31	helm	picture+word	aloud	helm	0,4884	0,7633	1288
AH31	helm	picture+word	aloud	!	0,7633	1,205	1563
AH31	horloge	picture	aloud	aloud	0	0,7047	800
AH31	horloge	picture	aloud	horloge	0,7047	1,189	1505
AH31	horloge	picture	aloud	!	1,189	1,2082	1989
AH31	kanon	picture+word	silent	silent	0	0,2	800
AH31	kanon	picture+word	silent	kanon	0,2	1,1	1000
AH31	kanon	picture+word	silent	!	1,1	1,2047	1900
AH31	kapstok	picture	silent	silent	0	0,2	800
AH31	kapstok	picture	silent	kapstok	0,2	1,1	1000
AH31	kapstok	picture	silent	!	1,1	1,202	1900
AH31	kat	picture+word	silent	silent	0	0,2	800
AH31	kat	picture+word	silent	kat	0,2	1,1	1000
AH31	kat	picture+word	silent	!	1,1	1,2069	1900
AH31	kegel	picture	aloud	aloud	0	0,4946	800
AH31	kegel	picture	aloud	kegel	0,4946	0,8192	1295
AH31	kegel	picture	aloud	PION	0,8192	1,2016	1619
AH31	ketting	picture+word	silent	silent	0	0,2	800
AH31	ketting	picture+word	silent	ketting	0,2	1,1	1000
AH31	ketting	picture+word	silent	!	1,1	1,2079	1900
AH31	kleed	picture+word	silent	silent	0	0,2	800
AH31	kleed	picture+word	silent	kleed	0,2	1,1	1000
AH31	kleed	picture+word	silent	!	1,1	1,205	1900
AH31	kluis	picture	silent	silent	0	0,2	800
AH31	kluis	picture	silent	kluis	0,2	1,1	1000
AH31	kluis	picture	silent	!	1,1	1,2037	1900
AH31	knie	picture+word	silent	silent	0	0,2	800
AH31	knie	picture+word	silent	knie	0,2	1,1	1000
AH31	knie	picture+word	silent	!	1,1	1,2042	1900
AH31	knoflook	picture	silent	silent	0	0,2	800
AH31	knoflook	picture	silent	knoflook	0,2	1,1	1000
AH31	knoflook	picture	silent	!	1,1	1,2046	1900
AH31	koe	picture+word	aloud	aloud	0	0,3983	800
AH31	koe	picture+word	aloud	koe	0,3983	0,6189	1198
AH31	koe	picture+word	aloud	!	0,6189	1,206	1419
AH31	koffer	picture	aloud	aloud	0	0,5761	800
AH31	koffer	picture	aloud	koffer	0,5761	1,0304	1376
AH31	koffer	picture	aloud	!	1,0304	1,2075	1830
AH31	koffiebonen	picture	silent	silent	0	0,2	800
AH31	koffiebonen	picture	silent	koffiebonen	0,2	1,1	1000
AH31	koffiebonen	picture	silent	!	1,1	1,2071	1900
AH31	komkommer	picture+word	silent	silent	0	0,2	800
AH31	komkommer	picture+word	silent	komkommer	0,2	1,1	1000
AH31	komkommer	picture+word	silent	!	1,1	1,2089	1900
AH31	koptelefoon	picture	aloud	aloud	0	0,5174	800
AH31	koptelefoon	picture	aloud	koptelefoon	0,5174	1,1738	1317
AH31	koptelefoon	picture	aloud	!	1,1738	1,2019	1974
AH31	krijt	picture	silent	silent	0	0,2	800
AH31	krijt	picture	silent	krijt	0,2	1,1	1000
AH31	krijt	picture	silent	!	1,1	1,2059	1900
AH31	kruk	picture	silent	silent	0	0,2	800
AH31	kruk	picture	silent	kruk	0,2	1,1	1000
AH31	kruk	picture	silent	!	1,1	1,2025	1900
AH31	kussen	picture+word	silent	silent	0	0,2	800
AH31	kussen	picture+word	silent	kussen	0,2	1,1	1000
AH31	kussen	picture+word	silent	!	1,1	1,2025	1900
AH31	laptop	picture+word	aloud	aloud	0	0,5063	800
AH31	laptop	picture+word	aloud	laptop	0,5063	0,9318	1306
AH31	laptop	picture+word	aloud	!	0,9318	1,202	1732
AH31	lieveheersbeestje	picture+word	aloud	aloud	0	0,4192	800
AH31	lieveheersbeestje	picture+word	aloud	lieveheersbeestje	0,4192	1,1745	1219
AH31	lieveheersbeestje	picture+word	aloud	!	1,1745	1,201	1975
AH31	loopband	picture+word	aloud	aloud	0	0,4701	800
AH31	loopband	picture+word	aloud	loopband	0,4701	1,097	1270
AH31	loopband	picture+word	aloud	!	1,097	1,2081	1897
AH31	lucifer	picture	silent	silent	0	0,2	800
AH31	lucifer	picture	silent	lucifer	0,2	1,1	1000
AH31	lucifer	picture	silent	!	1,1	1,2076	1900
AH31	matras	picture+word	aloud	aloud	0	0,485	800
AH31	matras	picture+word	aloud	matras	0,485	1,0589	1285
AH31	matras	picture+word	aloud	!	1,0589	1,2041	1859
AH31	medaille	picture	aloud	aloud	0	0,4499	800
AH31	medaille	picture	aloud	medaille	0,4499	0,9306	1250
AH31	medaille	picture	aloud	!	0,9306	1,2045	1731
AH31	mok	picture	aloud	aloud	0	0,4309	800
AH31	mok	picture	aloud	mok	0,4309	0,7371	1231
AH31	mok	picture	aloud	!	0,7371	1,2085	1537
AH31	molen	picture	aloud	aloud	0	0,443	800
AH31	molen	picture	aloud	molen	0,443	0,8793	1243
AH31	molen	picture	aloud	!	0,8793	1,2003	1679
AH31	nagelknipper	picture	aloud	aloud	0	0,677	800
AH31	nagelknipper	picture	aloud	nagelknipper	0,677	1,163	1477
AH31	nagelknipper	picture	aloud	KLIPPER	1,163	1,2081	1963
AH31	olifant	picture+word	aloud	aloud	0	0,4206	800
AH31	olifant	picture+word	aloud	olifant	0,4206	1,0091	1221
AH31	olifant	picture+word	aloud	!	1,0091	1,2049	1809
AH31	olijf	picture+word	silent	silent	0	0,2	800
AH31	olijf	picture+word	silent	olijf	0,2	1,1	1000
AH31	olijf	picture+word	silent	!	1,1	1,2055	1900
AH31	paprika	picture+word	aloud	aloud	0	0,4683	800
AH31	paprika	picture+word	aloud	paprika	0,4683	1,0113	1268
AH31	paprika	picture+word	aloud	!	1,0113	1,2085	1811
AH31	piano	picture+word	aloud	aloud	0	0,499	800
AH31	piano	picture+word	aloud	piano	0,499	0,9305	1299
AH31	piano	picture+word	aloud	!	0,9305	1,2085	1731
AH31	pijl	picture+word	silent	silent	0	0,2	800
AH31	pijl	picture+word	silent	pijl	0,2	1,1	1000
AH31	pijl	picture+word	silent	!	1,1	1,2018	1900
AH31	pil	picture	silent	silent	0	0,2	800
AH31	pil	picture	silent	pil	0,2	1,1	1000
AH31	pil	picture	silent	!	1,1	1,2005	1900
AH31	pincet	picture	silent	silent	0	0,2	800
AH31	pincet	picture	silent	pincet	0,2	1,1	1000
AH31	pincet	picture	silent	!	1,1	1,2075	1900
AH31	pinda	picture	aloud	aloud	0	0,7319	800
AH31	pinda	picture	aloud	pinda	0,7319	1,1214	1532
AH31	pinda	picture	aloud	NOOT	1,1214	1,2088	1921
AH31	plank	picture	aloud	aloud	0	0,5184	800
AH31	plank	picture	aloud	plank	0,5184	0,8616	1318
AH31	plank	picture	aloud	!	0,8616	1,2054	1662
AH31	pleister	picture	aloud	aloud	0	0,8485	800
AH31	pleister	picture	aloud	pleister	0,8485	1,181	1649
AH31	pleister	picture	aloud	!	1,181	1,2085	1981
AH31	pot	picture+word	aloud	aloud	0	0,6332	800
AH31	pot	picture+word	aloud	pot	0,6332	0,9704	1433
AH31	pot	picture+word	aloud	!	0,9704	1,2007	1770
AH31	printer	picture+word	silent	silent	0	0,2	800
AH31	printer	picture+word	silent	printer	0,2	1,1	1000
AH31	printer	picture+word	silent	!	1,1	1,2082	1900
AH31	prullenbak	picture+word	aloud	aloud	0	0,4404	800
AH31	prullenbak	picture+word	aloud	prullenbak	0,4404	1,0247	1240
AH31	prullenbak	picture+word	aloud	!	1,0247	1,2035	1825
AH31	puntenslijper	picture	silent	silent	0	0,2	800
AH31	puntenslijper	picture	silent	puntenslijper	0,2	1,1	1000
AH31	puntenslijper	picture	silent	!	1,1	1,2036	1900
AH31	puzzelstukje	picture	silent	silent	0	0,2	800
AH31	puzzelstukje	picture	silent	puzzelstukje	0,2	1,1	1000
AH31	puzzelstukje	picture	silent	!	1,1	1,208	1900
AH31	riem	picture	aloud	aloud	0	0,4054	800
AH31	riem	picture	aloud	riem	0,4054	0,77	1205
AH31	riem	picture	aloud	!	0,77	1,2047	1570
AH31	rietje	picture	silent	silent	0	0,2	800
AH31	rietje	picture	silent	rietje	0,2	1,1	1000
AH31	rietje	picture	silent	!	1,1	1,2047	1900
AH31	rijst	picture+word	silent	silent	0	0,2	800
AH31	rijst	picture+word	silent	rijst	0,2	1,1	1000
AH31	rijst	picture+word	silent	!	1,1	1,202	1900
AH31	rits	picture+word	silent	silent	0	0,2	800
AH31	rits	picture+word	silent	rits	0,2	1,1	1000
AH31	rits	picture+word	silent	!	1,1	1,2079	1900
AH31	schaar	picture	aloud	aloud	0	0,4244	800
AH31	schaar	picture	aloud	schaar	0,4244	0,8474	1224
AH31	schaar	picture	aloud	!	0,8474	1,2016	1647
AH31	scheermesje	picture	silent	silent	0	0,2	800
AH31	scheermesje	picture	silent	scheermesje	0,2	1,1	1000
AH31	scheermesje	picture	silent	!	1,1	1,2057	1900
AH31	schep	picture	silent	silent	0	0,2	800
AH31	schep	picture	silent	schep	0,2	1,1	1000
AH31	schep	picture	silent	!	1,1	1,2074	1900
AH31	schommel	picture+word	aloud	aloud	0	0,4237	800
AH31	schommel	picture+word	aloud	schommel	0,4237	0,846	1224
AH31	schommel	picture+word	aloud	!	0,846	1,2082	1646
AH31	sigaret	picture+word	silent	silent	0	0,2	800
AH31	sigaret	picture+word	silent	sigaret	0,2	1,1	1000
AH31	sigaret	picture+word	silent	!	1,1	1,2009	1900
AH31	slabbetje	picture	silent	silent	0	0,2	800
AH31	slabbetje	picture	silent	slabbetje	0,2	1,1	1000
AH31	slabbetje	picture	silent	!	1,1	1,2091	1900
AH31	sleutel	picture	aloud	aloud	0	0,454	800
AH31	sleutel	picture	aloud	sleutel	0,454	0,9287	1254
AH31	sleutel	picture	aloud	!	0,9287	1,201	1729
AH31	sneeuwpop	picture+word	silent	silent	0	0,2	800
AH31	sneeuwpop	picture+word	silent	sneeuwpop	0,2	1,1	1000
AH31	sneeuwpop	picture+word	silent	!	1,1	1,2054	1900
AH31	speen	picture+word	aloud	aloud	0	0,4663	800
AH31	speen	picture+word	aloud	speen	0,4663	0,8813	1266
AH31	speen	picture+word	aloud	!	0,8813	1,2072	1681
AH31	steen	picture	silent	silent	0	0,2	800
AH31	steen	picture	silent	steen	0,2	1,1	1000
AH31	steen	picture	silent	!	1,1	1,2082	1900
AH31	stofzuiger	picture	aloud	aloud	0	0,4667	800
AH31	stofzuiger	picture	aloud	stofzuiger	0,4667	1,1694	1267
AH31	stofzuiger	picture	aloud	!	1,1694	1,2044	1969
AH31	strijkijzer	picture	aloud	aloud	0	0,3775	800
AH31	strijkijzer	picture	aloud	strijkijzer	0,3775	1,1645	1178
AH31	strijkijzer	picture	aloud	!	1,1645	1,2081	1965
AH31	stropdas	picture	silent	silent	0	0,2	800
AH31	stropdas	picture	silent	stropdas	0,2	1,1	1000
AH31	stropdas	picture	silent	!	1,1	1,2077	1900
AH31	televisie	picture+word	aloud	aloud	0	0,4891	800
AH31	televisie	picture+word	aloud	televisie	0,4891	1,0611	1289
AH31	televisie	picture+word	aloud	!	1,0611	1,2049	1861
AH31	tent	picture+word	aloud	aloud	0	0,4094	800
AH31	tent	picture+word	aloud	tent	0,4094	0,7371	1209
AH31	tent	picture+word	aloud	!	0,7371	1,2047	1537
AH31	theedoek	picture	silent	silent	0	0,2	800
AH31	theedoek	picture	silent	theedoek	0,2	1,1	1000
AH31	theedoek	picture	silent	!	1,1	1,2046	1900
AH31	theezakje	picture	silent	silent	0	0,2	800
AH31	theezakje	picture	silent	theezakje	0,2	1,1	1000
AH31	theezakje	picture	silent	!	1,1	1,2007	1900
AH31	thermometer	picture	aloud	aloud	0	0,556	800
AH31	thermometer	picture	aloud	thermometer	0,556	1,1724	1356
AH31	thermometer	picture	aloud	!	1,1724	1,2004	1972
AH31	tijger	picture+word	silent	silent	0	0,2	800
AH31	tijger	picture+word	silent	tijger	0,2	1,1	1000
AH31	tijger	picture+word	silent	!	1,1	1,202	1900
AH31	toetsenbord	picture+word	silent	silent	0	0,2	800
AH31	toetsenbord	picture+word	silent	toetsenbord	0,2	1,1	1000
AH31	toetsenbord	picture+word	silent	!	1,1	1,2039	1900
AH31	tomaat	picture+word	silent	silent	0	0,2	800
AH31	tomaat	picture+word	silent	tomaat	0,2	1,1	1000
AH31	tomaat	picture+word	silent	!	1,1	1,2052	1900
AH31	trampoline	picture+word	aloud	aloud	0	0,4227	800
AH31	trampoline	picture+word	aloud	trampoline	0,4227	1,0759	1223
AH31	trampoline	picture+word	aloud	!	1,0759	1,2077	1876
AH31	vaas	picture	aloud	aloud	0	0,5526	800
AH31	vaas	picture	aloud	vaas	0,5526	1,0649	1353
AH31	vaas	picture	aloud	LAMP	1,0649	1,2014	1865
AH31	varken	picture+word	silent	silent	0	0,2	800
AH31	varken	picture+word	silent	varken	0,2	1,1	1000
AH31	varken	picture+word	silent	!	1,1	1,2043	1900
AH31	veiligheidsspeld	picture+word	aloud	aloud	0	0,4871	800
AH31	veiligheidsspeld	picture+word	aloud	veiligheidsspeld	0,4871	1,1766	1287
AH31	veiligheidsspeld	picture+word	aloud	!	1,1766	1,2055	1977
AH31	ventilator	picture+word	silent	silent	0	0,2	800
AH31	ventilator	picture+word	silent	ventilator	0,2	1,1	1000
AH31	ventilator	picture+word	silent	!	1,1	1,2079	1900
AH31	vergiet	picture	silent	silent	0	0,2	800
AH31	vergiet	picture	silent	vergiet	0,2	1,1	1000
AH31	vergiet	picture	silent	!	1,1	1,202	1900
AH31	verrekijker	picture	aloud	aloud	0	0,3665	800
AH31	verrekijker	picture	aloud	verrekijker	0,3665	1,0887	1167
AH31	verrekijker	picture	aloud	!	1,0887	1,2058	1889
AH31	veter	picture	silent	silent	0	0,2	800
AH31	veter	picture	silent	veter	0,2	1,1	1000
AH31	veter	picture	silent	!	1,1	1,2015	1900
AH31	vingerafdruk	picture	aloud	aloud	0	0,9631	800
AH31	vingerafdruk	picture	aloud	vingerafdruk	0,9631	1,1753	1763
AH31	vingerafdruk	picture	aloud	!	1,1753	1,2058	1975
AH31	vlinder	picture	silent	silent	0	0,2	800
AH31	vlinder	picture	silent	vlinder	0,2	1,1	1000
AH31	vlinder	picture	silent	!	1,1	1,2016	1900
AH31	vork	picture+word	silent	silent	0	0,2	800
AH31	vork	picture+word	silent	vork	0,2	1,1	1000
AH31	vork	picture+word	silent	!	1,1	1,2027	1900
AH31	wasknijper	picture	aloud	aloud	0	0,5363	800
AH31	wasknijper	picture	aloud	wasknijper	0,5363	1,1774	1336
AH31	wasknijper	picture	aloud	!	1,1774	1,2071	1977
AH31	weg	picture	aloud	aloud	0	0,4174	800
AH31	weg	picture	aloud	weg	0,4174	0,8106	1217
AH31	weg	picture	aloud	!	0,8106	1,2036	1611
AH31	wol	picture	silent	silent	0	0,2	800
AH31	wol	picture	silent	wol	0,2	1,1	1000
AH31	wol	picture	silent	!	1,1	1,2022	1900
AH31	zandkasteel	picture+word	aloud	aloud	0	0,4412	800
AH31	zandkasteel	picture+word	aloud	zandkasteel	0,4412	1,1337	1241
AH31	zandkasteel	picture+word	aloud	!	1,1337	1,208	1934
AH31	zout	picture+word	aloud	aloud	0	0,4104	800
AH31	zout	picture+word	aloud	zout	0,4104	0,8547	1210
AH31	zout	picture+word	aloud	!	0,8547	1,2076	1655
AH32	aansteker	picture	silent	silent	0	0,2	800
AH32	aansteker	picture	silent	aansteker	0,2	1,1	1000
AH32	aansteker	picture	silent	!	1,1	1,2027	1900
AH32	accordeon	picture+word	aloud	aloud	0	0,3421	800
AH32	accordeon	picture+word	aloud	accordeon	0,3421	1,003	1142
AH32	accordeon	picture+word	aloud	!	1,003	1,205	1803
AH32	afstandsbediening	picture+word	aloud	aloud	0	0,3205	800
AH32	afstandsbediening	picture+word	aloud	afstandsbediening	0,3205	1,0979	1121
AH32	afstandsbediening	picture+word	aloud	!	1,0979	1,2016	1898
AH32	afwasmiddel	picture	silent	silent	0	0,2	800
AH32	afwasmiddel	picture	silent	afwasmiddel	0,2	1,1	1000
AH32	afwasmiddel	picture	silent	!	1,1	1,2041	1900
AH32	aluminiumfolie	picture+word	aloud	aloud	0	0,3313	800
AH32	aluminiumfolie	picture+word	aloud	aluminiumfolie	0,3313	1,1771	1131
AH32	aluminiumfolie	picture+word	aloud	!	1,1771	1,2045	1977
AH32	amandelen	picture+word	aloud	aloud	0	0,3108	800
AH32	amandelen	picture+word	aloud	amandelen	0,3108	0,9503	1111
AH32	amandelen	picture+word	aloud	REPEATED	0,9503	1,1994	1750
AH32	ananas	picture+word	aloud	aloud	0	0,4	800
AH32	ananas	picture+word	aloud	ananas	0,4	0,9717	1200
AH32	ananas	picture+word	aloud	!	0,9717	1,1994	1772
AH32	appel	picture+word	silent	silent	0	0,2	800
AH32	appel	picture+word	silent	appel	0,2	1,1	1000
AH32	appel	picture+word	silent	!	1,1	1,2086	1900
AH32	armband	picture	silent	silent	0	0,2	800
AH32	armband	picture	silent	armband	0,2	1,1	1000
AH32	armband	picture	silent	!	1,1	1,2075	1900
AH32	aubergine	picture+word	silent	silent	0	0,2	800
AH32	aubergine	picture+word	silent	aubergine	0,2	1,1	1000
AH32	aubergine	picture+word	silent	!	1,1	1,2082	1900
AH32	auto	picture+word	aloud	aloud	0	0,4959	800
AH32	auto	picture+word	aloud	auto	0,4959	0,9384	1296
AH32	auto	picture+word	aloud	!	0,9384	1,2047	1738
AH32	avocado	picture	aloud	aloud	0	0,5889	800
AH32	avocado	picture	aloud	avocado	0,5889	1,0073	1389
AH32	avocado	picture	aloud	FRUIT	1,0073	1,1992	1807
AH32	bad	picture+word	silent	silent	0	0,2	800
AH32	bad	picture+word	silent	bad	0,2	1,1	1000
AH32	bad	picture+word	silent	!	1,1	1,2018	1900
AH32	bank	picture+word	aloud	aloud	0	0,3842	800
AH32	bank	picture+word	aloud	bank	0,3842	0,6528	1184
AH32	bank	picture+word	aloud	!	0,6528	1,2073	1453
AH32	basketbal	picture	silent	silent	0	0,2	800
AH32	basketbal	picture	silent	basketbal	0,2	1,1	1000
AH32	basketbal	picture	silent	!	1,1	1,2055	1900
AH32	batterij	picture	silent	silent	0	0,2	800
AH32	batterij	picture	silent	batterij	0,2	1,1	1000
AH32	batterij	picture	silent	!	1,1	1,2061	1900
AH32	beer	picture	aloud	aloud	0	0,3943	800
AH32	beer	picture	aloud	beer	0,3943	0,8507	1194
AH32	beer	picture	aloud	!	0,8507	1,2029	1651
AH32	bezem	picture	aloud	aloud	0	0,4361	800
AH32	bezem	picture	aloud	bezem	0,4361	0,8256	1236
AH32	bezem	picture	aloud	!	0,8256	1,2043	1626
AH32	blad	picture	silent	silent	0	0,2	800
AH32	blad	picture	silent	blad	0,2	1,1	1000
AH32	blad	picture	silent	!	1,1	1,208	1900
AH32	bladmuziek	picture	silent	silent	0	0,2	800
AH32	bladmuziek	picture	silent	bladmuziek	0,2	1,1	1000
AH32	bladmuziek	picture	silent	!	1,1	1,2092	1900
AH32	blender	picture+word	silent	silent	0	0,2	800
AH32	blender	picture+word	silent	blender	0,2	1,1	1000
AH32	blender	picture+word	silent	!	1,1	1,2042	1900
AH32	bloemkool	picture	aloud	aloud	0	0,3944	800
AH32	bloemkool	picture	aloud	bloemkool	0,3944	0,8784	1194
AH32	bloemkool	picture	aloud	!	0,8784	1,2011	1678
AH32	boek	picture+word	silent	silent	0	0,2	800
AH32	boek	picture+word	silent	boek	0,2	1,1	1000
AH32	boek	picture+word	silent	!	1,1	1,2019	1900
AH32	boog	picture+word	silent	silent	0	0,2	800
AH32	boog	picture+word	silent	boog	0,2	1,1	1000
AH32	boog	picture+word	silent	!	1,1	1,206	1900
AH32	broodrooster	picture	aloud	aloud	0	0,3191	800
AH32	broodrooster	picture	aloud	broodrooster	0,3191	1,0944	1119
AH32	broodrooster	picture	aloud	!	1,0944	1,2019	1894
AH32	bus	picture	silent	silent	0	0,2	800
AH32	bus	picture	silent	bus	0,2	1,1	1000
AH32	bus	picture	silent	!	1,1	1,204	1900
AH32	cactus	picture+word	aloud	aloud	0	0,4134	800
AH32	cactus	picture+word	aloud	cactus	0,4134	0,9589	1213
AH32	cactus	picture+word	aloud	!	0,9589	1,2073	1759
AH32	citroen	picture+word	silent	silent	0	0,2	800
AH32	citroen	picture+word	silent	citroen	0,2	1,1	1000
AH32	citroen	picture+word	silent	!	1,1	1,2078	1900
AH32	cupcake	picture	silent	silent	0	0,2	800
AH32	cupcake	picture	silent	cupcake	0,2	1,1	1000
AH32	cupcake	picture	silent	!	1,1	1,2028	1900
AH32	dienblad	picture	silent	silent	0	0,2	800
AH32	dienblad	picture	silent	dienblad	0,2	1,1	1000
AH32	dienblad	picture	silent	!	1,1	1,1997	1900
AH32	dobbelsteen	picture+word	aloud	aloud	0	0,4342	800
AH32	dobbelsteen	picture+word	aloud	dobbelsteen	0,4342	1,0278	1234
AH32	dobbelsteen	picture+word	aloud	!	1,0278	1,1991	1828
AH32	donut	picture+word	silent	silent	0	0,2	800
AH32	donut	picture+word	silent	donut	0,2	1,1	1000
AH32	donut	picture+word	silent	!	1,1	1,2013	1900
AH32	emmer	picture	aloud	aloud	0	0,4256	800
AH32	emmer	picture	aloud	emmer	0,4256	0,7614	1226
AH32	emmer	picture	aloud	!	0,7614	1,2007	1561
AH32	envelop	picture	aloud	aloud	0	0,382	800
AH32	envelop	picture	aloud	envelop	0,382	0,8823	1182
AH32	envelop	picture	aloud	!	0,8823	1,2022	1682
AH32	fiets	picture+word	aloud	aloud	0	0,3038	800
AH32	fiets	picture+word	aloud	fiets	0,3038	0,7238	1104
AH32	fiets	picture+word	aloud	!	0,7238	1,2081	1524
AH32	fietspomp	picture	silent	silent	0	0,2	800
AH32	fietspomp	picture	silent	fietspomp	0,2	1,1	1000
AH32	fietspomp	picture	silent	!	1,1	1,2053	1900
AH32	framboos	picture+word	aloud	aloud	0	0,3431	800
AH32	framboos	picture+word	aloud	framboos	0,3431	1,0893	1143
AH32	framboos	picture+word	aloud	!	1,0893	1,2056	1889
AH32	garde	picture	aloud	aloud	0	0,9622	800
AH32	garde	picture	aloud	garde	0,9622	1,1092	1762
AH32	garde	picture	aloud	MISSED	1,1092	1,2047	1909
AH32	gewicht	picture+word	silent	silent	0	0,2	800
AH32	gewicht	picture+word	silent	gewicht	0,2	1,1	1000
AH32	gewicht	picture+word	silent	!	1,1	1,2084	1900
AH32	giraffe	picture	silent	silent	0	0,2	800
AH32	giraffe	picture	silent	giraffe	0,2	1,1	1000
AH32	giraffe	picture	silent	!	1,1	1,2046	1900
AH32	gitaar	picture	silent	silent	0	0,2	800
AH32	gitaar	picture	silent	gitaar	0,2	1,1	1000
AH32	gitaar	picture	silent	!	1,1	1,202	1900
AH32	gum	picture	aloud	aloud	0	0,3756	800
AH32	gum	picture	aloud	gum	0,3756	0,699	1176
AH32	gum	picture	aloud	!	0,699	1,2009	1499
AH32	haai	picture+word	silent	silent	0	0,2	800
AH32	haai	picture+word	silent	haai	0,2	1,1	1000
AH32	haai	picture+word	silent	!	1,1	1,2085	1900
AH32	hek	picture+word	aloud	aloud	0	0,3826	800
AH32	hek	picture+word	aloud	hek	0,3826	0,6708	1183
AH32	hek	picture+word	aloud	!	0,6708	1,1998	1471
AH32	helm	picture	silent	silent	0	0,2	800
AH32	helm	picture	silent	helm	0,2	1,1	1000
AH32	helm	picture	silent	!	1,1	1,2064	1900
AH32	horloge	picture+word	silent	silent	0	0,2	800
AH32	horloge	picture+word	silent	horloge	0,2	1,1	1000
AH32	horloge	picture+word	silent	!	1,1	1,2	1900
AH32	kanon	picture+word	aloud	aloud	0	0,3802	800
AH32	kanon	picture+word	aloud	kanon	0,3802	0,7516	1180
AH32	kanon	picture+word	aloud	!	0,7516	1,2059	1552
AH32	kapstok	picture	aloud	aloud	0	0,4588	800
AH32	kapstok	picture	aloud	kapstok	0,4588	1,0329	1259
AH32	kapstok	picture	aloud	!	1,0329	1,2062	1833
AH32	kat	picture+word	aloud	aloud	0	0,4229	800
AH32	kat	picture+word	aloud	kat	0,4229	0,6965	1223
AH32	kat	picture+word	aloud	!	0,6965	1,1994	1497
AH32	kegel	picture+word	silent	silent	0	0,2	800
AH32	kegel	picture+word	silent	kegel	0,2	1,1	1000
AH32	kegel	picture+word	silent	!	1,1	1,2063	1900
AH32	ketting	picture+word	aloud	aloud	0	0,4936	800
AH32	ketting	picture+word	aloud	ketting	0,4936	0,8382	1294
AH32	ketting	picture+word	aloud	!	0,8382	1,2025	1638
AH32	kleed	picture+word	aloud	aloud	0	0,439	800
AH32	kleed	picture+word	aloud	kleed	0,439	0,7899	1239
AH32	kleed	picture+word	aloud	!	0,7899	1,2082	1590
AH32	kluis	picture	aloud	aloud	0	0,4596	800
AH32	kluis	picture	aloud	kluis	0,4596	0,9163	1260
AH32	kluis	picture	aloud	!	0,9163	1,2017	1716
AH32	knie	picture+word	aloud	aloud	0	0,401	800
AH32	knie	picture+word	aloud	knie	0,401	0,6707	1201
AH32	knie	picture+word	aloud	!	0,6707	1,2024	1471
