Subject	Dutch_name	Stimulus_type	Response_type	label	onset	offset	Real_onset	onset_ms
AH02	champagne	picture	aloud	!	10738	12087	1874	1074
AH02	champignon	picture	aloud	aloud	0	0.2	800	0
AH02	champignon	picture	aloud	champignon	0.2	10288	1000	200
AH02	champignon	picture	aloud	MISSED	10288	12023	1829	1029
AH02	courgette	picture	silent	silent	0	0.2	800	0
AH02	courgette	picture	silent	courgette	0.2	1.1	1000	200
AH02	courgette	picture	silent	!	1.1	12083	1900	1100
AH02	deegroller	picture+word	silent	silent	0	0.2	800	0
AH02	deegroller	picture+word	silent	deegroller	0.2	1.1	1000	200
AH02	deegroller	picture+word	silent	!	1.1	12065	1900	1100
AH02	dolfijn	picture	silent	silent	0	0.2	800	0
AH02	dolfijn	picture	silent	dolfijn	0.2	1.1	1000	200
AH02	dolfijn	picture	silent	!	1.1	12012	1900	1100
AH02	doos	picture+word	aloud	aloud	0	0.43	800	0
AH02	doos	picture+word	aloud	doos	0.43	0.92	1229	429
AH02	doos	picture+word	aloud	!	0.92	12077	1717	917
AH02	douche	picture+word	silent	silent	0	0.2	800	0
AH02	douche	picture+word	silent	douche	0.2	1.1	1000	200
AH02	douche	picture+word	silent	!	1.1	1203	1900	1100
AH02	drumstel	picture+word	aloud	aloud	0	0.45	800	0
AH02	drumstel	picture+word	aloud	drumstel	0.45	10747	1248	448
AH02	drumstel	picture+word	aloud	!	10747	12089	1875	1075
AH02	ductape	picture+word	aloud	aloud	0	0.5	800	0
AH02	ductape	picture+word	aloud	ductape	0.5	10684	1305	505
AH02	ductape	picture+word	aloud	!	10684	12018	1868	1068
AH02	ei	picture+word	silent	silent	0	0.2	800	0
AH02	ei	picture+word	silent	ei	0.2	1.1	1000	200
AH02	ei	picture+word	silent	!	1.1	12072	1900	1100
AH02	elleboog	picture+word	silent	silent	0	0.2	800	0
AH02	elleboog	picture+word	silent	elleboog	0.2	1.1	1000	200
AH02	elleboog	picture+word	silent	!	1.1	12086	1900	1100
AH02	friet	picture	silent	silent	0	0.2	800	0
AH02	friet	picture	silent	friet	0.2	1.1	1000	200
AH02	friet	picture	silent	!	1.1	12058	1900	1100
AH02	foehn	picture+word	aloud	aloud	0	0.51	800	0
AH02	foehn	picture+word	aloud	foehn	0.51	0.97	1314	514
AH02	foehn	picture+word	aloud	!	0.97	1209	1772	972
AH02	gember	picture+word	silent	silent	0	0.2	800	0
AH02	gember	picture+word	silent	gember	0.2	1.1	1000	200
AH02	gember	picture+word	silent	!	1.1	12024	1900	1100
AH02	hamer	picture+word	aloud	aloud	0	0.35	800	0
AH02	hamer	picture+word	aloud	hamer	0.35	0.86	1151	351
AH02	hamer	picture+word	aloud	!	0.86	12054	1664	864
AH02	handboeien	picture+word	silent	silent	0	0.2	800	0
AH02	handboeien	picture+word	silent	handboeien	0.2	1.1	1000	200
AH02	handboeien	picture+word	silent	!	1.1	12018	1900	1100
AH02	helikopter	picture+word	aloud	aloud	0	0.45	800	0
AH02	helikopter	picture+word	aloud	helikopter	0.45	11675	1251	451
AH02	helikopter	picture+word	aloud	!	11675	12083	1968	1168
AH02	kaars	picture	aloud	aloud	0	0.58	800	0
AH02	kaars	picture	aloud	kaars	0.58	10576	1381	581
AH02	kaars	picture	aloud	!	10576	12015	1858	1058
AH02	kangoeroe	picture	silent	silent	0	0.2	800	0
AH02	kangoeroe	picture	silent	kangoeroe	0.2	1.1	1000	200
AH02	kangoeroe	picture	silent	!	1.1	12049	1900	1100
AH02	kip	picture+word	aloud	aloud	0	0.45	800	0
AH02	kip	picture+word	aloud	kip	0.45	0.8	1245	445
AH02	kip	picture+word	aloud	!	0.8	12049	1601	801
AH02	kiwi	picture+word	silent	silent	0	0.2	800	0
AH02	kiwi	picture+word	silent	kiwi	0.2	1.1	1000	200
AH02	kiwi	picture+word	silent	!	1.1	12071	1900	1100
AH02	kleerhanger	picture	aloud	aloud	0	0.37	800	0
AH02	kleerhanger	picture	aloud	kleerhanger	0.37	11373	1170	370
AH02	kleerhanger	picture	aloud	!	11373	12012	1937	1137
AH02	klomp	picture	silent	silent	0	0.2	800	0
AH02	klomp	picture	silent	klomp	0.2	1.1	1000	200
AH02	klomp	picture	silent	!	1.1	12068	1900	1100
AH02	knoop	picture+word	aloud	aloud	0	0.43	800	0
AH02	knoop	picture+word	aloud	knoop	0.43	0.82	1225	425
AH02	knoop	picture+word	aloud	!	0.82	12007	1621	821
AH02	kokosnoot	picture+word	aloud	aloud	0	0.66	800	0
AH02	kokosnoot	picture+word	aloud	kokosnoot	0.66	11749	1458	658
AH02	kokosnoot	picture+word	aloud	!	11749	12081	1975	1175
AH02	kroon	picture	aloud	aloud	0	0.38	800	0
AH02	kroon	picture	aloud	kroon	0.38	0.76	1183	383
AH02	kroon	picture	aloud	!	0.76	12052	1559	759
AH02	kurk	picture+word	aloud	aloud	0	0.37	800	0
AH02	kurk	picture+word	aloud	kurk	0.37	0.83	1170	370
AH02	kurk	picture+word	aloud	!	0.83	12079	1634	834
AH02	kwast	picture+word	aloud	aloud	0	0.4	800	0
AH02	kwast	picture+word	aloud	kwast	0.4	0.94	1202	402
AH02	kwast	picture+word	aloud	!	0.94	12095	1742	942
AH02	laars	picture+word	silent	silent	0	0.2	800	0
AH02	laars	picture+word	silent	laars	0.2	1.1	1000	200
AH02	laars	picture+word	silent	!	1.1	12078	1900	1100
AH02	ladder	picture	silent	silent	0	0.2	800	0
AH02	ladder	picture	silent	ladder	0.2	1.1	1000	200
AH02	ladder	picture	silent	!	1.1	12022	1900	1100
AH02	lepel	picture	aloud	aloud	0	0.39	800	0
AH02	lepel	picture	aloud	lepel	0.39	0.89	1188	388
AH02	lepel	picture	aloud	!	0.89	12029	1694	894
AH02	limoen	picture	aloud	aloud	0	0.75	800	0
AH02	limoen	picture	aloud	limoen	0.75	11769	1547	747
AH02	limoen	picture	aloud	fruit	11769	12078	1977	1177
AH02	liniaal	picture	silent	silent	0	0.2	800	0
AH02	liniaal	picture	silent	liniaal	0.2	1.1	1000	200
AH02	liniaal	picture	silent	!	1.1	12065	1900	1100
AH02	lippenstift	picture+word	aloud	aloud	0	0.63	800	0
AH02	lippenstift	picture+word	aloud	lippenstift	0.63	11716	1428	628
AH02	lippenstift	picture+word	aloud	!	11716	12016	1972	1172
AH02	maan	picture+word	silent	silent	0	0.2	800	0
AH02	maan	picture+word	silent	maan	0.2	1.1	1000	200
AH02	maan	picture+word	silent	!	1.1	12076	1900	1100
AH02	magnetron	picture	silent	silent	0	0.2	800	0
AH02	magnetron	picture	silent	magnetron	0.2	1.1	1000	200
AH02	magnetron	picture	silent	!	1.1	12045	1900	1100
AH02	mais	picture	silent	silent	0	0.2	800	0
AH02	mais	picture	silent	mais	0.2	1.1	1000	200
AH02	mais	picture	silent	!	1.1	12093	1900	1100
AH02	microfoon	picture	silent	silent	0	0.2	800	0
AH02	microfoon	picture	silent	microfoon	0.2	1.1	1000	200
AH02	microfoon	picture	silent	!	1.1	1.2	1900	1100
AH02	microscoop	picture	silent	silent	0	0.2	800	0
AH02	microscoop	picture	silent	microscoop	0.2	1.1	1000	200
AH02	microscoop	picture	silent	!	1.1	12012	1900	1100
AH02	mier	picture	aloud	aloud	0	0.55	800	0
AH02	mier	picture	aloud	mier	0.55	0.99	1354	554
AH02	mier	picture	aloud	!	0.99	12005	1785	985
AH02	muis	picture+word	aloud	aloud	0	0.62	800	0
AH02	muis	picture+word	aloud	muis	0.62	11203	1423	623
AH02	muis	picture+word	aloud	!	11203	12024	1920	1120
AH02	naaimachine	picture	silent	silent	0	0.2	800	0
AH02	naaimachine	picture	silent	naaimachine	0.2	1.1	1000	200
AH02	naaimachine	picture	silent	!	1.1	12017	1900	1100
AH02	nietmachine	picture+word	aloud	aloud	0	0.35	800	0
AH02	nietmachine	picture+word	aloud	nietmachine	0.35	11116	1150	350
AH02	nietmachine	picture+word	aloud	!	11116	12061	1912	1112
AH02	oor	picture	silent	silent	0	0.2	800	0
AH02	oor	picture	silent	oor	0.2	1.1	1000	200
AH02	oor	picture	silent	!	1.1	12085	1900	1100
AH02	paard	picture	silent	silent	0	0.2	800	0
AH02	paard	picture	silent	paard	0.2	1.1	1000	200
AH02	paard	picture	silent	!	1.1	12004	1900	1100
AH02	panda	picture	aloud	aloud	0	0.67	800	0
AH02	panda	picture	aloud	panda	0.67	1.1	1469	669
AH02	panda	picture	aloud	!	1.1	1201	1900	1100
AH02	papegaai	picture+word	aloud	aloud	0	0.42	800	0
AH02	papegaai	picture+word	aloud	papegaai	0.42	10153	1218	418
AH02	papegaai	picture+word	aloud	!	10153	12024	1815	1015
AH02	paperclip	picture	aloud	aloud	0	0.2	800	0
AH02	paperclip	picture	aloud	paperclip	0.2	10379	1000	200
AH02	paperclip	picture	aloud	MISSED	10379	12084	1838	1038
AH02	paraplu	picture+word	silent	silent	0	0.2	800	0
AH02	paraplu	picture+word	silent	paraplu	0.2	1.1	1000	200
AH02	paraplu	picture+word	silent	!	1.1	12032	1900	1100
AH02	peer	picture	silent	silent	0	0.2	800	0
AH02	peer	picture	silent	peer	0.2	1.1	1000	200
AH02	peer	picture	silent	!	1.1	12014	1900	1100
AH02	pen	picture+word	aloud	aloud	0	0.48	800	0
AH02	pen	picture+word	aloud	pen	0.48	0.78	1285	485
AH02	pen	picture+word	aloud	!	0.78	12026	1578	778
AH02	pijp	picture+word	silent	silent	0	0.2	800	0
AH02	pijp	picture+word	silent	pijp	0.2	1.1	1000	200
AH02	pijp	picture+word	silent	!	1.1	12025	1900	1100
AH02	pizza	picture	aloud	aloud	0	0.45	800	0
AH02	pizza	picture	aloud	pizza	0.45	0.94	1246	446
AH02	pizza	picture	aloud	!	0.94	12053	1737	937
AH02	pompoen	picture+word	silent	silent	0	0.2	800	0
AH02	pompoen	picture+word	silent	pompoen	0.2	1.1	1000	200
AH02	pompoen	picture+word	silent	!	1.1	12082	1900	1100
AH02	potlood	picture+word	silent	silent	0	0.2	800	0
AH02	potlood	picture+word	silent	potlood	0.2	1.1	1000	200
AH02	potlood	picture+word	silent	!	1.1	1208	1900	1100
AH02	prei	picture+word	silent	silent	0	0.2	800	0
AH02	prei	picture+word	silent	prei	0.2	1.1	1000	200
AH02	prei	picture+word	silent	!	1.1	12018	1900	1100
AH02	rasp	picture+word	aloud	aloud	0	0.43	800	0
AH02	rasp	picture+word	aloud	rasp	0.43	0.9	1229	429
AH02	rasp	picture+word	aloud	!	0.9	12057	1702	902
AH02	rekenmachine	picture+word	aloud	aloud	0	0.41	800	0
AH02	rekenmachine	picture+word	aloud	rekenmachine	0.41	11731	1207	407
AH02	rekenmachine	picture+word	aloud	!	11731	11993	1973	1173
AH02	ring	picture+word	silent	silent	0	0.2	800	0
AH02	ring	picture+word	silent	ring	0.2	1.1	1000	200
AH02	ring	picture+word	silent	!	1.1	12027	1900	1100
AH02	rolstoel	picture	aloud	aloud	0	0.35	800	0
AH02	rolstoel	picture	aloud	rolstoel	0.35	10214	1148	348
AH02	rolstoel	picture	aloud	!	10214	12078	1821	1021
AH02	roltrap	picture	silent	silent	0	0.2	800	0
AH02	roltrap	picture	silent	roltrap	0.2	1.1	1000	200
AH02	roltrap	picture	silent	!	1.1	12016	1900	1100
AH02	saxofoon	picture	silent	silent	0	0.2	800	0
AH02	saxofoon	picture	silent	saxofoon	0.2	1.1	1000	200
AH02	saxofoon	picture	silent	!	1.1	12082	1900	1100
AH02	schaakspel	picture	silent	silent	0	0.2	800	0
AH02	schaakspel	picture	silent	schaakspel	0.2	1.1	1000	200
AH02	schaakspel	picture	silent	!	1.1	12043	1900	1100
AH02	schaal	picture	aloud	aloud	0	0.38	800	0
AH02	schaal	picture	aloud	schaal	0.38	0.85	1178	378
AH02	schaal	picture	aloud	!	0.85	12044	1650	850
AH02	schaap	picture+word	silent	silent	0	0.2	800	0
AH02	schaap	picture+word	silent	schaap	0.2	1.1	1000	200
AH02	schaap	picture+word	silent	!	1.1	12025	1900	1100
AH02	schaats	picture	aloud	aloud	0	0.35	800	0
AH02	schaats	picture	aloud	schaats	0.35	0.94	1152	352
AH02	schaats	picture	aloud	!	0.94	12018	1740	940
AH02	schildpad	picture	silent	silent	0	0.2	800	0
AH02	schildpad	picture	silent	schildpad	0.2	1.1	1000	200
AH02	schildpad	picture	silent	!	1.1	12022	1900	1100
AH02	schoorsteen	picture	silent	silent	0	0.2	800	0
AH02	schoorsteen	picture	silent	schoorsteen	0.2	1.1	1000	200
AH02	schoorsteen	picture	silent	!	1.1	12086	1900	1100
AH02	schouder	picture+word	silent	silent	0	0.2	800	0
AH02	schouder	picture+word	silent	schouder	0.2	1.1	1000	200
AH02	schouder	picture+word	silent	!	1.1	12055	1900	1100
AH02	schroevendraaier	picture	silent	silent	0	0.2	800	0
AH02	schroevendraaier	picture	silent	schroevendraaier	0.2	1.1	1000	200
AH02	schroevendraaier	picture	silent	!	1.1	1205	1900	1100
AH02	sigaar	picture+word	silent	silent	0	0.2	800	0
AH02	sigaar	picture+word	silent	sigaar	0.2	1.1	1000	200
AH02	sigaar	picture+word	silent	!	1.1	12019	1900	1100
AH02	skelet	picture+word	silent	silent	0	0.2	800	0
AH02	skelet	picture+word	silent	skelet	0.2	1.1	1000	200
AH02	skelet	picture+word	silent	!	1.1	12088	1900	1100
AH02	sla	picture+word	aloud	aloud	0	0.57	800	0
AH02	sla	picture+word	aloud	sla	0.57	0.99	1366	566
AH02	sla	picture+word	aloud	!	0.99	12078	1791	991
AH02	sok	picture	silent	silent	0	0.2	800	0
AH02	sok	picture	silent	sok	0.2	1.1	1000	200
AH02	sok	picture	silent	!	1.1	12009	1900	1100
AH02	spatel	picture	silent	silent	0	0.2	800	0
AH02	spatel	picture	silent	spatel	0.2	1.1	1000	200
AH02	spatel	picture	silent	!	1.1	1202	1900	1100
AH02	spiegel	picture	silent	silent	0	0.2	800	0
AH02	spiegel	picture	silent	spiegel	0.2	1.1	1000	200
AH02	spiegel	picture	silent	!	1.1	1207	1900	1100
AH02	stanleymes	picture	aloud	aloud	0	0.47	800	0
AH02	stanleymes	picture	aloud	stanleymes	0.47	0.95	1269	469
AH02	stanleymes	picture	aloud	MES	0.95	12062	1747	947
AH02	stoel	picture	silent	silent	0	0.2	800	0
AH02	stoel	picture	silent	stoel	0.2	1.1	1000	200
AH02	stoel	picture	silent	!	1.1	12049	1900	1100
AH02	strijkplank	picture	aloud	aloud	0	0.39	800	0
AH02	strijkplank	picture	aloud	strijkplank	0.39	1.1	1191	391
AH02	strijkplank	picture	aloud	!	1.1	12087	1900	1100
AH02	stuur	picture+word	silent	silent	0	0.2	800	0
AH02	stuur	picture+word	silent	stuur	0.2	1.1	1000	200
AH02	stuur	picture+word	silent	!	1.1	12086	1900	1100
AH02	surfplank	picture+word	aloud	aloud	0	0.42	800	0
AH02	surfplank	picture+word	aloud	surfplank	0.42	10249	1215	415
AH02	surfplank	picture+word	aloud	!	10249	1203	1825	1025
AH02	t-shirt	picture+word	aloud	aloud	0	0.63	800	0
AH02	t-shirt	picture+word	aloud	t-shirt	0.63	11696	1429	629
AH02	t-shirt	picture+word	aloud	!	11696	12073	1970	1170
AH02	tafel	picture+word	silent	silent	0	0.2	800	0
AH02	tafel	picture+word	silent	tafel	0.2	1.1	1000	200
AH02	tafel	picture+word	silent	!	1.1	11997	1900	1100
AH02	ton	picture+word	silent	silent	0	0.2	800	0
AH02	ton	picture+word	silent	ton	0.2	1.1	1000	200
AH02	ton	picture+word	silent	!	1.1	12024	1900	1100
AH02	trechter	picture	aloud	aloud	0	0.35	800	0
AH02	trechter	picture	aloud	trechter	0.35	0.9	1147	347
AH02	trechter	picture	aloud	!	0.9	11997	1700	900
AH02	tuinslang	picture	silent	silent	0	0.2	800	0
AH02	tuinslang	picture	silent	tuinslang	0.2	1.1	1000	200
AH02	tuinslang	picture	silent	!	1.1	12022	1900	1100
AH02	tulp	picture+word	aloud	aloud	0	0.37	800	0
AH02	tulp	picture+word	aloud	tulp	0.37	0.78	1168	368
AH02	tulp	picture+word	aloud	!	0.78	12008	1578	778
AH02	ui	picture	silent	silent	0	0.2	800	0
AH02	ui	picture	silent	ui	0.2	1.1	1000	200
AH02	ui	picture	silent	!	1.1	12062	1900	1100
AH02	veer	picture	aloud	aloud	0	0.46	800	0
AH02	veer	picture	aloud	veer	0.46	0.8	1264	464
AH02	veer	picture	aloud	!	0.8	12086	1603	803
AH02	vergrootglas	picture+word	aloud	aloud	0	0.36	800	0
AH02	vergrootglas	picture+word	aloud	vergrootglas	0.36	1.17	1158	358
AH02	vergrootglas	picture+word	aloud	!	1.17	12023	1970	1170
AH02	verwarming	picture	aloud	aloud	0	0.34	800	0
AH02	verwarming	picture	aloud	verwarming	0.34	10059	1136	336
AH02	verwarming	picture	aloud	!	10059	12056	1806	1006
AH02	vingerhoedje	picture	aloud	aloud	0	0.54	800	0
AH02	vingerhoedje	picture	aloud	vingerhoedje	0.54	11724	1336	536
AH02	vingerhoedje	picture	aloud	!	11724	12055	1972	1172
AH02	viool	picture+word	aloud	aloud	0	0.49	800	0
AH02	viool	picture+word	aloud	viool	0.49	0.95	1290	490
AH02	viool	picture+word	aloud	!	0.95	1208	1751	951
AH02	vlag	picture+word	silent	silent	0	0.2	800	0
AH02	vlag	picture+word	silent	vlag	0.2	1.1	1000	200
AH02	vlag	picture+word	silent	!	1.1	12026	1900	1100
AH02	vlieger	picture	aloud	aloud	0	0.81	800	0
AH02	vlieger	picture	aloud	vlieger	0.81	11739	1606	806
AH02	vlieger	picture	aloud	!	11739	12078	1974	1174
AH02	vuurtoren	picture+word	silent	silent	0	0.2	800	0
AH02	vuurtoren	picture+word	silent	vuurtoren	0.2	1.1	1000	200
AH02	vuurtoren	picture+word	silent	!	1.1	12082	1900	1100
AH02	wandelstok	picture	silent	silent	0	0.2	800	0
AH02	wandelstok	picture	silent	wandelstok	0.2	1.1	1000	200
AH02	wandelstok	picture	silent	!	1.1	12017	1900	1100
AH02	watermeloen	picture+word	aloud	aloud	0	0.42	800	0
AH02	watermeloen	picture+word	aloud	watermeloen	0.42	10764	1223	423
AH02	watermeloen	picture+word	aloud	!	10764	12057	1876	1076
AH02	weegschaal	picture+word	silent	silent	0	0.2	800	0
AH02	weegschaal	picture+word	silent	weegschaal	0.2	1.1	1000	200
AH02	weegschaal	picture+word	silent	!	1.1	12058	1900	1100
AH02	winkelwagen	picture	silent	silent	0	0.2	800	0
AH02	winkelwagen	picture	silent	winkelwagen	0.2	1.1	1000	200
AH02	winkelwagen	picture	silent	!	1.1	12001	1900	1100
AH02	witlof	picture	aloud	aloud	0	0.84	800	0
AH02	witlof	picture	aloud	witlof	0.84	11751	1639	839
AH02	witlof	picture	aloud	PREI	11751	12044	1975	1175
AH02	wolk	picture+word	silent	silent	0	0.2	800	0
AH02	wolk	picture+word	silent	wolk	0.2	1.1	1000	200
AH02	wolk	picture+word	silent	!	1.1	12096	1900	1100
AH02	wortel	picture+word	silent	silent	0	0.2	800	0
AH02	wortel	picture+word	silent	wortel	0.2	1.1	1000	200
AH02	wortel	picture+word	silent	!	1.1	12059	1900	1100
AH02	zaag	picture	aloud	aloud	0	0.4	800	0
AH02	zaag	picture	aloud	zaag	0.4	0.87	1195	395
AH02	zaag	picture	aloud	!	0.87	12045	1675	875
AH02	zaklamp	picture	aloud	aloud	0	0.32	800	0
AH02	zaklamp	picture	aloud	zaklamp	0.32	0.93	1120	320
AH02	zaklamp	picture	aloud	!	0.93	12079	1733	933
AH02	zandloper	picture+word	aloud	aloud	0	0.43	800	0
AH02	zandloper	picture+word	aloud	zandloper	0.43	11291	1229	429
AH02	zandloper	picture+word	aloud	!	11291	12013	1929	1129
AH02	zebra	picture	aloud	aloud	0	0.42	800	0
AH02	zebra	picture	aloud	zebra	0.42	0.95	1224	424
AH02	zebra	picture	aloud	!	0.95	12065	1745	945
AH02	zeef	picture	silent	silent	0	0.2	800	0
AH02	zeef	picture	silent	zeef	0.2	1.1	1000	200
AH02	zeef	picture	silent	!	1.1	1205	1900	1100
AH03	aardappel	picture	silent	silent	0	0.2	800	0
AH03	aardappel	picture	silent	aardappel	0.2	1.1	1000	200
AH03	aardappel	picture	silent	!	1.1	12045	1900	1100
AH03	aardbei	picture+word	aloud	aloud	0	0.31	800	0
AH03	aardbei	picture+word	aloud	aardbei	0.31	0.79	1113	313
AH03	aardbei	picture+word	aloud	!	0.79	12007	1592	792
AH03	anker	picture+word	silent	silent	0	0.2	800	0
AH03	anker	picture+word	silent	anker	0.2	1.1	1000	200
AH03	anker	picture+word	silent	!	1.1	12017	1900	1100
AH03	asperges	picture+word	aloud	aloud	0	0.35	800	0
AH03	asperges	picture+word	aloud	asperges	0.35	0.94	1146	346
AH03	asperges	picture+word	aloud	!	0.94	12087	1739	939
AH03	bakje	picture+word	silent	silent	0	0.2	800	0
AH03	bakje	picture+word	silent	bakje	0.2	1.1	1000	200
AH03	bakje	picture+word	silent	!	1.1	12025	1900	1100
AH03	ballon	picture	silent	silent	0	0.2	800	0
AH03	ballon	picture	silent	ballon	0.2	1.1	1000	200
AH03	ballon	picture	silent	!	1.1	12032	1900	1100
AH03	banaan	picture+word	silent	silent	0	0.2	800	0
AH03	banaan	picture+word	silent	banaan	0.2	1.1	1000	200
AH03	banaan	picture+word	silent	!	1.1	12098	1900	1100
AH03	band	picture	silent	silent	0	0.2	800	0
AH03	band	picture	silent	band	0.2	1.1	1000	200
AH03	band	picture	silent	!	1.1	11995	1900	1100
AH03	bed	picture+word	silent	silent	0	0.2	800	0
AH03	bed	picture+word	silent	bed	0.2	1.1	1000	200
AH03	bed	picture+word	silent	!	1.1	12088	1900	1100
AH03	beker	picture+word	aloud	aloud	0	0.37	800	0
AH03	beker	picture+word	aloud	beker	0.37	0.85	1175	375
AH03	beker	picture+word	aloud	!	0.85	12018	1653	853
AH03	bierflesje	picture	aloud	aloud	0	0.44	800	0
AH03	bierflesje	picture	aloud	bierflesje	0.44	0.93	1237	437
AH03	bierflesje	picture	aloud	FLES	0.93	11993	1729	929
AH03	bijl	picture	silent	silent	0	0.2	800	0
AH03	bijl	picture	silent	bijl	0.2	1.1	1000	200
AH03	bijl	picture	silent	!	1.1	12028	1900	1100
AH03	bleekselderij	picture	silent	silent	0	0.2	800	0
AH03	bleekselderij	picture	silent	bleekselderij	0.2	1.1	1000	200
AH03	bleekselderij	picture	silent	!	1.1	1202	1900	1100
AH03	boom	picture+word	aloud	aloud	0	0.42	800	0
AH03	boom	picture+word	aloud	boom	0.42	0.75	1216	416
AH03	boom	picture+word	aloud	!	0.75	12019	1555	755
AH03	bord	picture+word	silent	silent	0	0.2	800	0
AH03	bord	picture+word	silent	bord	0.2	1.1	1000	200
AH03	bord	picture+word	silent	!	1.1	12085	1900	1100
AH03	bril	picture+word	silent	silent	0	0.2	800	0
AH03	bril	picture+word	silent	bril	0.2	1.1	1000	200
AH03	bril	picture+word	silent	!	1.1	12055	1900	1100
AH03	broccoli	picture+word	aloud	aloud	0	0.49	800	0
AH03	broccoli	picture+word	aloud	broccoli	0.49	0.91	1290	490
AH03	broccoli	picture+word	aloud	!	0.91	12023	1710	910
AH03	brood	picture+word	silent	silent	0	0.2	800	0
AH03	brood	picture+word	silent	brood	0.2	1.1	1000	200
AH03	brood	picture+word	silent	!	1.1	12017	1900	1100
AH03	brug	picture	aloud	aloud	0	0.36	800	0
AH03	brug	picture	aloud	brug	0.36	0.75	1159	359
AH03	brug	picture	aloud	!	0.75	12075	1548	748
AH03	cadeau	picture	silent	silent	0	0.2	800	0
AH03	cadeau	picture	silent	cadeau	0.2	1.1	1000	200
AH03	cadeau	picture	silent	!	1.1	12043	1900	1100
AH03	champagne	picture+word	silent	silent	0	0.2	800	0
AH03	champagne	picture+word	silent	champagne	0.2	1.1	1000	200
AH03	champagne	picture+word	silent	!	1.1	12025	1900	1100
AH03	champignon	picture+word	silent	silent	0	0.2	800	0
AH03	champignon	picture+word	silent	champignon	0.2	1.1	1000	200
AH03	champignon	picture+word	silent	!	1.1	12086	1900	1100
AH03	courgette	picture	aloud	aloud	0	0.41	800	0
AH03	courgette	picture	aloud	courgette	0.41	0.76	1212	412
AH03	courgette	picture	aloud	!	0.76	12092	1562	762
AH03	deegroller	picture+word	aloud	aloud	0	0.46	800	0
AH03	deegroller	picture+word	aloud	deegroller	0.46	10956	1261	461
AH03	deegroller	picture+word	aloud	!	10956	12068	1896	1096
AH03	dolfijn	picture	aloud	aloud	0	0.4	800	0
AH03	dolfijn	picture	aloud	dolfijn	0.4	0.78	1197	397
AH03	dolfijn	picture	aloud	HAI	0.78	11997	1583	783
AH03	doos	picture	silent	silent	0	0.2	800	0
AH03	doos	picture	silent	doos	0.2	1.1	1000	200
AH03	doos	picture	silent	!	1.1	12026	1900	1100
AH03	douche	picture+word	aloud	aloud	0	0.39	800	0
AH03	douche	picture+word	aloud	douche	0.39	0.74	1190	390
AH03	douche	picture+word	aloud	!	0.74	12061	1542	742
